gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene184,33.91792,30.7233,31.76674,30.06112,46.01208,43.19512,44.80886,44.24147,34.47564,27.81537,401.0093,61.86,42.30713,51.80887,48.7652,48.08518
Gene185,0.3041033,0.03713056,0.4628619,0.3575397,0.3586042,0.5757839,1.556955,2.065325,0.2850233,0,0.6659209,0.1470884,1.324373,1.872232,0.6181377,1.53461
Gene186,0,0.1533443,0,0,0,0,0.06588445,1.064998,0,0,0,0,1.29372,0.6424661,0.1805162,0.4650782
Gene187,23.11159,21.58291,22.09968,24.53152,44.3424,40.92558,62.67833,62.71734,55.20364,14.99771,45.4435,9.82385,64.19113,71.55416,61.58991,46.2967
Gene188,16.63881,17.18397,14.62488,19.78208,21.89385,20.14032,20.28724,22.2518,27.5424,16.86308,44.26874,15.63041,20.05634,18.95043,20.8352,21.41169
Gene189,0.3768466,0,0,0.1032156,0.09880086,0.6179843,0.5080528,0.7202197,0,0.1698813,0.2987874,0,1.618613,0.5883097,0.2185003,1.790794
Gene190,75.48386,89.11589,79.05883,74.8565,137.6466,90.01614,70.00943,65.50349,234.7493,232.3508,143.6911,172.1475,75.66622,76.7072,78.32296,68.46442
Gene191,0.2081635,1.301067,1.495864,1.108367,1.163886,1.151501,1.111184,2.094617,17.3574,14.5145,22.57543,17.33945,1.40764,1.757004,1.487285,1.36669
Gene192,3.533717,5.789064,4.113482,5.047095,11.39739,6.127307,12.68939,13.68755,19.39282,4.619936,24.97573,1.363736,18.69943,17.02551,17.85411,19.75306
Gene193,0.2512502,0.2770927,0.1134589,8.33E-21,2.24E-32,0.3151967,1.734416,3.068129,0.3669317,5.68E-18,0.8887704,4.31E-18,1.719529,1.533198,2.212913,1.477806
Gene194,8.891051,7.251221,8.018135,7.396274,5.978119,7.373141,5.198355,6.417501,3.618462,0.629047,1.770598,1.756753,3.777598,7.863528,3.709484,7.359217
Gene195,2.73E-14,4.89E-20,9.94E-12,2.80E-20,3.43E-14,1.67E-23,9.41E-15,2.29E-14,0,0,0,0,5.20E-20,4.95E-20,5.80E-12,4.56E-19
Gene196,1.131816,2.557828,1.983852,1.299716,1.873869,1.979184,1.915021,2.354168,0,0.3435177,0,0,1.514485,1.666369,2.01793,1.702021
Gene197,0,0,0,0.09480605,0,0.3199587,0.2320487,0.57989,0,0,0,0,0.6766359,0,0.3068496,0.6117293
Gene198,4.633364,3.024097,2.412416,4.572799,4.838397,4.300758,7.436255,7.66073,5.863349,1.559393,5.730728,2.12843,12.00071,12.38853,12.66165,10.70535
Gene199,24.80757,31.2661,30.49226,34.27354,55.94047,48.42675,47.49552,45.92472,46.32957,41.848,72.54043,41.81926,56.12945,58.17786,58.75817,66.52115
Gene200,3.22E-20,2.69E-16,1.51E-15,0.04295188,7.79E-08,1.11E-20,3.74E-22,1.48E-20,4.45E-19,3.87E-16,3.28E-22,9.01E-17,7.36E-20,2.44E-18,1.03E-20,3.73E-21
Gene201,1.792972,3.131547,0.1758734,1.996568,2.652063,3.751633,4.712668,2.21583,15.32149,2.79936,27.11983,4.21508,1.682599,5.556722,4.920087,5.427446
Gene202,6.22974,7.399849,5.029344,5.848295,6.644755,8.002027,6.161184,8.973934,6.093847,0.2990476,3.680768,0,9.052342,7.168212,3.869821,4.929639
Gene203,23.64093,20.36487,19.80079,22.63094,23.29916,15.6688,16.32238,20.90555,20.96659,5.420048,18.39451,10.02835,18.57657,16.90733,21.63614,17.57772
Gene204,6.106076,5.525795,4.798823,8.448135,11.21605,7.631854,8.16035,8.000154,2.004803,2.984232,3.509544,1.72E-17,7.663296,10.55956,7.605922,7.563907
Gene205,2.235696,2.316086,0.9247385,0.8872977,1.307091,0.5388271,1.988396,1.824354,0,0,0,0,0.1320598,2.464679,6.69E-18,0.3645212
Gene206,1.760144,1.768618,2.286987,3.81153,3.165905,0.6878098,0.4418896,1.445963,1.069671,0.7448327,0.3154081,0,2.4937,2.495064,1.086366,3.197237
Gene207,1.103203,2.654787,0.1619732,0.5922718,1.196119,0.5561781,2.335646,1.399153,0,0,0,0,0.6959533,0.3283946,0.9253028,2.047657
Gene208,0,0,0,0,0,0,0,0,1.322919,0,6.552536,0,0.3792399,0,0,0
Gene209,39.11312,44.86358,37.79787,35.50801,50.34932,49.80859,45.23498,41.655,47.25793,27.50388,32.00545,10.36299,38.51899,44.45396,36.48414,41.35768
Gene210,2.758975,4.308261,3.257116,4.533863,7.465283,4.087855,3.740606,3.800947,4.746737,2.825436,2.119395,0.8653406,2.454655,4.202287,2.184146,4.117055
Gene211,67.75242,62.82613,61.86034,68.78465,36.21754,45.23263,39.11612,35.00644,61.12168,13.17184,39.7993,17.93578,25.37439,27.16047,24.57664,19.49527
Gene212,0,0,9.49E-58,0,0,6.74E-52,0,0,0,0,0,0,0,0,4.67E-57,0
Gene213,9.36E-27,1.07E-17,1.33E-26,3.80E-20,2.99E-25,2.81E-24,3.55E-28,1.17E-19,4.58E-19,2.74E-10,4.30E-17,4.10E-27,2.34E-20,0.2566062,6.04E-20,3.45E-26
Gene214,0.9924291,0,0,0,0,0.1852938,0.175475,0.5811239,0,0,0.2017011,0,0,0.4063593,0,0
Gene215,0.7385723,0.6983981,0.6862362,0.5433198,1.165198,1.475261,4.714335,5.649431,0.05191062,0,0.7725104,0,5.395505,5.816683,3.678095,4.967016
Gene216,6.77E-23,7.88E-18,3.47E-18,1.12E-20,0.5665274,0.1133583,0.4347701,7.12E-13,6.60E-21,2.87E-05,2.67E-28,0,4.07E-20,0.1269872,0.2900439,0.2444757
Gene217,4.713284,4.301034,4.168641,4.153485,9.561152,10.34633,8.824098,8.049324,9.024614,3.03737,8.850754,2.242255,6.590952,10.33831,10.31168,4.526238
Gene218,1.040896,0.7633611,0.4982515,1.126641,0.1032059,0.7470067,2.156723,2.699532,0,0,0.2971909,0,1.937711,4.236259,3.748434,0.3696338
Gene219,0.6758029,0.5208743,0.4106825,1.090724,1.972522,2.159362,2.669503,1.952454,0.7203815,0.211203,0.746775,0,2.492896,1.854116,1.327168,1.517985
Gene220,1.81219,3.809898,2.947669,4.204683,5.201311,2.734234,3.430495,3.44225,15.80544,20.09422,18.87566,14.66126,3.499011,2.030774,1.690311,4.056292
Gene221,0.6811703,0.7172205,1.248509,0.602329,1.97118,1.801554,3.75261,4.165066,2.888773,0.3640154,1.486403,0,1.85812,2.461229,3.486605,2.989891
Gene222,10.39096,12.53543,11.61066,11.5958,35.81776,22.04515,3.51768,5.69994,20.75779,33.57244,28.75989,30.2435,17.11525,12.53166,17.3196,10.04402
Gene223,3.737466,2.942232,2.874987,4.323769,5.172555,3.538182,1.925946,1.687611,0.6677572,2.860389,0.006617662,1.133514,3.897741,3.102214,1.792844,2.35304
Gene224,0,0,0,0,0,0,0,0,12.21571,3.241192,9.292913,2.646185,0,0,0,0
Gene225,0.3261858,0.502783,0.4484013,0.843824,2.051341,4.036943,7.710346,8.094667,0.4052757,0,1.470404,0,5.866096,9.174857,6.583758,1.516068
Gene226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene227,0.8119868,0.6435995,0.2299584,3.529037,2.345231,1.379167,0.3373496,0.8603429,0.006254323,3.02E-05,1.62E-06,0.3937568,0.5336498,3.56E-17,1.139824,1.856018
Gene228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene229,0,0,0,0.1225334,0,0,0,0,0,0,0,0,0,0,0,0
Gene230,8.950779,9.976766,8.886863,11.89712,10.5762,11.84101,9.569968,9.086679,16.43295,4.038528,13.30096,0.2958024,7.473906,9.000305,7.902019,11.25496
Gene231,8.14E-21,1.69E-19,1.95E-18,4.37E-20,0.04851705,5.68E-10,9.41E-21,1.70E-21,8.80E-21,2.56E-26,6.37E-20,2.66E-16,7.68E-21,5.17E-21,1.51E-19,3.18E-20
Gene232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene234,0.6995867,1.820022,1.726927,0.07895269,1.679613,3.26068,2.380133,4.527179,8.11E-23,7.80E-19,1.87E-23,1.46E-17,6.588614,5.899074,4.28791,4.598565
Gene235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33902,0.2700431
Gene236,3.564266,1.318754,5.285426,6.984951,0.6587869,2.051612,3.868566,3.950638,0,0,0,0,8.373153,6.653836,9.679992,7.645466
Gene237,8.42E-15,2.55E-06,0.0475456,0.3804642,6.98E-10,4.21E-09,4.89E-08,2.31E-11,0,0,0,0,1.38E-16,6.68E-20,9.72E-12,2.83E-19
Gene238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene239,3.75426,7.027659,5.127966,4.038862,9.434773,6.632283,7.326369,7.871872,1.209954,3.165453,0.1347059,1.655326,3.232948,4.078234,2.721258,2.681832
Gene240,0.4548071,2.18E-25,0.05574539,0.1127358,0.11104,1.047393,1.240898,2.159737,0.5350696,9.92E-35,1.689485,1.04E-26,0.654967,1.522869,1.497176,1.777519
Gene241,0,0.3378928,0.789947,0.01718812,1.135703,2.531537,2.847278,2.731592,12.02596,17.45894,11.51066,6.669317,2.376544,0.01200422,1.835179,4.822586
Gene242,7.201152,15.83876,16.53354,11.70756,11.23172,20.97579,20.07616,16.01725,21.93098,16.84201,19.69318,5.920999,12.31879,18.63966,26.7968,20.52754
Gene243,22.64909,23.11117,21.95983,17.67702,27.58542,32.57146,43.2944,34.61718,27.01064,7.314487,28.81182,15.18918,43.56802,39.76138,40.07608,32.61867
Gene244,0.2048222,0.6000444,0.2151265,0.1986568,0,0.09136802,0.9829788,0.3760422,0,0,1.40E-33,0,0,2.99E-37,1.02E-22,0.7133969
Gene245,1.323568,1.499946,1.82468,1.442008,0.7832955,1.706402,5.452357,7.29463,3.407857,0.6132296,7.437109,0.4996931,6.680891,8.330791,9.035795,7.911406
Gene246,1.663126,2.182967,1.465678,1.911645,4.421782,5.799862,4.593648,4.525869,1.512916,0,0.4052492,0,5.714634,5.038041,4.024065,4.930521
Gene247,47.15168,59.20937,50.68317,44.79829,45.44175,34.40913,29.00454,27.79307,0.0198412,2.28613,1.928835,1.051706,28.20711,28.81748,32.47766,47.11352
Gene248,0.2889855,0,0,0.1680392,2.12517,1.099232,1.157968,1.716729,11.44056,2.720192,12.00965,5.358979,1.966186,1.378846,0.8783307,1.177942
Gene249,20.75717,30.14555,13.15227,24.504,40.70558,32.61494,17.50288,16.38609,37.90758,10.75977,35.5242,13.65487,31.98843,33.79634,34.89376,30.07073
Gene250,0.2720647,0.6336918,0.4679461,0.7673073,0.9354171,0.3997419,0.1117392,0.2827713,0.1563818,0,1.341762,0,0.2877462,4.14E-17,0.07596313,0.3242645
Gene251,1.59E-08,1.54E-15,0.000954011,1.14E-07,9.41E-17,2.16E-13,0.2209529,0.1871357,3.27E-06,0.007229044,2.47E-09,2.18E-06,6.09E-05,9.10E-12,0.1381458,0.7180443
Gene252,1.07E-18,1.108343,1.649482,2.759855,0.1389279,0.004179819,1.095545,0.06555126,4.54E-20,4.53E-19,2.45E-22,7.21E-22,5.85E-19,0.01276985,0.8453104,0.08849334
Gene253,16.07939,17.79682,16.90709,17.0867,20.72774,25.42045,23.71474,21.88308,28.18128,12.96254,27.77594,6.978691,27.79911,29.37822,26.85511,23.85755
Gene254,2.225388,2.987017,2.014618,2.010482,4.496893,6.145558,7.56121,6.293737,3.61754,0.8702191,4.137312,0,9.093573,6.871832,7.677192,6.007118
Gene255,0.5854064,0.6881321,1.264222,1.94E-19,0.270407,0.4441367,1.203642,0.7987949,0.5795657,0.22109,1.064594,6.07E-29,1.143634,1.955895,0.4310726,1.221112
Gene256,1496.378,1447.017,1443.272,1384.755,2035.485,456.4328,867.9126,1050.959,958.923,3469.603,590.6969,4246.692,251.0869,362.1019,229.9972,335.1459
Gene257,1.395492,1.387996,1.205943,1.809894,3.413731,2.748045,6.628049,7.966274,1.009471,0.6319743,5.033871,0.09999662,7.255114,5.797154,7.796967,9.584999
Gene258,5.81E-14,0.1568919,1.80E-18,7.59E-19,1.17842,3.76E-43,0.1429166,2.21E-29,0,0,1.41E-40,0,7.89E-26,0.4637149,0.1884557,0.6393804
Gene259,0.9130342,1.128779,1.431511,0.825569,1.377194,0.9470379,1.706534,1.502647,0.03191217,0.3287237,0.297374,3.78E-16,0.990988,0.8445068,2.324901,0.7112938
Gene260,1.769466,3.096264,2.422623,3.082402,3.273228,2.910063,6.485175,8.321754,1.069007,0.2893654,2.055894,0,6.16841,7.622516,6.274179,6.627041
Gene261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene262,18.56308,17.83403,23.88333,12.43301,30.7205,21.31144,21.67642,42.8399,18.81227,5.215714,33.8554,3.839157,56.68429,51.58587,60.34658,51.27512
Gene263,5.266571,6.386128,0.2391102,13.10253,14.35259,10.6858,19.97349,3.230041,48.19394,11.39419,29.28366,5.850988,2.735083,11.93212,11.00723,7.688365
Gene264,1.793322,0.5442785,1.111266,1.173032,0.1844059,0.9532556,1.11261,1.774726,2.24E-05,0.4345152,0.07021312,2.37E-22,2.662083,0.3221915,0.6852829,1.997974
Gene265,2.72019,0.590232,2.353096,0.6111389,0.2908744,0.2652753,2.238166,2.162179,8.594117,1.074398,5.853946,1.166628,0.6485634,1.072217,3.628585,1.921164
Gene266,15.21375,21.93037,20.70945,16.85373,12.68501,26.16991,36.73106,37.27096,26.33794,2.910317,22.83216,1.352301,45.46794,43.97489,44.23245,40.63649
Gene267,0.9211796,0.7258862,0.4973688,1.498846,0.3605916,0.5020829,0.2791785,0.2623535,0.1194686,1.67E-16,8.88E-19,6.92E-08,0.9221182,0.4250968,0.2376611,0.1406988
Gene268,0.3328027,0.1765552,0.5542757,0.5477523,1.953703,0.3129859,0.4557036,1.637876,0,0,0,0,1.541195,1.424539,0.203915,1.21478
Gene269,0.1819457,3.50E-19,1.197185,2.490686,4.99E-18,0.118643,0.1525029,2.118843,2.58E-10,4.20E-07,2.46E-15,3.69E-13,1.1854,1.843757,1.002792,0.1285929
Gene270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene271,8.077098,9.389495,7.303333,9.882069,16.07317,16.41009,14.87368,16.32926,80.00842,46.92451,75.48215,38.88348,14.71991,14.39623,11.97653,14.02892
Gene272,0,0,1.76E-25,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene273,0,0,0,0,0,0,0,0,0.08845431,0,0.08148266,0,0,0,0,0
Gene274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene275,4.084231,1.098596,3.809342,2.574538,0.7632316,2.618408,3.352964,4.121163,7.76E-21,7.98E-18,2.69E-31,0,3.137198,3.57646,3.262491,3.681679
Gene276,1.889555,1.691046,1.958815,2.536929,1.242857,0.8658371,2.596883,2.942536,0.05518607,1.46E-14,0.05036582,0,2.124679,4.823989,3.753977,3.876533
Gene277,0,0,0.08821172,0,0.04580456,0,0.7915277,0.9397251,0.140487,0.06860565,1.885454,0,4.218344,3.015706,3.512285,4.849558
Gene278,1.04E-14,3.90E-17,8.01E-06,8.00E-08,1.33E-16,0.000120719,0.2249559,0.2241456,2.447262,1.72E-05,4.026848,0.001240697,1.653834,1.566791,0.9162209,0.8724193
Gene279,0.4645948,0.1158625,0.1125358,0.4592777,0.1459809,3.422356,4.754741,5.371462,10.92895,1.16857,11.23322,1.170012,10.37062,8.062359,6.799513,7.049967
Gene280,0.6663688,1.119636,1.747275,1.201439,4.351744,1.934305,0.7046366,1.856383,8.219334,4.126334,9.212702,4.071719,0.1939945,1.848161,2.70891,0.64932
Gene281,4.15E-15,8.73E-17,3.09E-05,4.60E-08,2.45E-16,1.67E-07,0.01004074,2.14E-05,0.3593423,1.29E-05,0.07177994,0.001727677,0.02997739,0.3580001,0.01129962,0.01484892
Gene282,16.58584,20.0889,21.5939,19.00108,17.00782,13.60163,12.14304,11.43862,1.651137,3.473727,2.831262,3.015636,17.81773,12.33267,14.59248,16.00693
Gene283,1.57E-21,7.12E-21,5.53E-20,1.67E-19,3.64E-20,2.19E-20,3.85E-21,4.39E-22,1.11E-14,2.43E-15,6.52E-18,1.81E-17,9.89E-20,1.20E-20,6.14E-14,2.21E-20
Gene284,0,0,0.1196374,0.1210886,0.7257098,0,0.09854502,0.1612451,28.05014,16.27257,29.57236,20.43869,0.24773,0,0,0.1123319
Gene285,3.449261,2.606956,2.898451,0.753966,2.564996,4.021084,2.482517,2.906963,1.490096,0,0.5718615,0,1.685662,6.358873,3.135041,1.009936
Gene286,1.14E-18,1.29E-11,2.22E-13,4.31E-15,5.21E-20,4.03E-15,2.53E-20,2.14E-11,4.06E-22,2.38E-24,7.66E-19,0,6.86E-19,1.34E-13,7.80E-11,8.55E-15
Gene287,1.51E-15,0.976696,5.36E-09,0.1783813,0.410379,1.35E-10,9.87E-13,0.1464219,2.17E-15,2.77E-12,1.89E-17,7.52E-13,0.000571514,6.04E-11,2.37E-16,0.6815703
Gene288,5.76E-07,4.74E-07,6.94E-19,2.96E-12,0.06468502,1.38E-11,0.4875661,0.001435582,4.69E-15,1.87E-06,7.71E-15,0,1.09E-16,9.79E-19,3.85E-12,1.37E-07
Gene289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene290,1.084536,3.722471,2.477699,7.260649,9.340524,1.945646,2.163371,2.60338,0.105438,3.41E-10,1.81E-10,0.9211721,1.882438,2.558368,0.8305248,1.871132
Gene291,0.2588401,1.42E-16,0.008124457,2.44E-14,2.68E-13,1.04E-14,5.41E-07,1.18E-14,0.004909721,0.3005499,8.18E-15,4.61E-14,3.58E-05,0.00018781,1.58E-06,3.433625
Gene292,0.09649427,0,0,0,0.1089003,0.4311248,3.45884,1.259286,0.5160683,0,2.865047,0,1.233297,3.789714,1.237218,1.447361
Gene293,0,0,0,0,0.7013736,0.914582,0,0,0,0,0,0,0,0.5127535,0.5810469,0.2476104
Gene294,0.321963,1.553515,0.2495058,1.56404,3.490407,0.2062648,0.195068,0.7214992,0,1.277661,0.6975424,0,0.8716761,0.461926,0.660541,0.6699252
Gene295,0.3971215,0.6025812,0.05085262,0.06024954,0.2866239,0.1083882,3.880329,1.288366,0.02787852,0.02722406,0.6444217,0,0.4606743,2.96924,1.023396,0.04255323
Gene296,0.2922071,0.4585633,1.081353,0.4491802,0.8304957,4.240226,0.06624775,1.268221,1.937349,0.02683713,0.7050779,0,1.305476,0.6316445,1.388162,1.717256
Gene297,0.08778159,0,4.40E-16,0.6105753,0.09898319,0.009455734,0,6.70E-18,0,0,0,0,0,4.09E-14,0,0.3675392
Gene298,0.06124212,0.1295662,0.9518445,7.57E-20,0.05953889,0.44816,0.5498915,0.4551548,0,0,0,0,0,0.5101225,0,0.117635
Gene299,1.87E-26,5.77E-34,7.89E-24,1.23E-27,1.45E-24,9.06E-34,1.11E-35,3.60E-38,0,0.603398,0,0,0.6198972,4.26E-32,3.35E-30,4.85E-31
Gene300,5.28E-15,4.34E-13,1.46E-17,1.46E-07,0.3620377,5.18E-12,1.77E-09,1.504434,2.13E-07,0.001230898,2.66E-14,1.20E-21,2.35E-10,2.70E-13,1.79E-10,5.32E-18
Gene301,0.70869,0.1575932,0.4052925,0,0.1705343,1.238436,2.472026,2.821542,0,0,0,0,1.439504,2.346068,2.636403,1.667962
Gene302,0.277179,1.104397,2.31E-31,0.7010772,1.351754,1.07E-33,0.1633246,1.78367,2.41E-19,1.499398,7.51E-29,6.15E-17,1.913217,0.9977024,0.6386215,0.2763734
Gene303,0,0,1.24E-13,0,0.09533829,2.80E-16,8.12E-33,0,0,1.69E-18,0,0,0,0,1.50E-32,0
Gene304,27.41709,29.06295,29.93408,28.73492,74.93046,67.42308,65.64562,64.74386,66.92472,34.76061,51.44486,16.40697,64.99926,62.98766,55.04261,54.56777
Gene305,1.09E-25,4.22E-17,7.28E-15,8.77E-22,2.38E-21,1.23E-12,2.30E-25,1.29E-19,4.60E-21,7.56E-21,2.68E-13,1.10E-13,1.57E-23,1.27E-21,5.54E-25,1.61E-25
Gene306,21.45779,27.08907,25.98054,27.89171,22.43144,25.79603,32.63291,35.37954,5.684649,3.820428,14.62414,2.857814,36.05258,35.34485,34.47145,40.84702
Gene307,2.51E-12,9.21E-17,8.75E-15,4.87E-06,0.04640285,4.71E-19,2.30E-14,4.47E-13,2.34E-11,0.646855,2.47E-09,7.10E-15,1.54E-14,7.64E-13,1.50E-17,4.05E-18
Gene308,9.246909,12.83883,14.46094,18.43709,29.38345,19.35092,15.27131,14.54414,0.2548283,0.621286,0.1220313,0,10.99483,15.10204,5.691027,4.84991
Gene309,4.95E-30,5.51E-34,3.50E-31,5.63E-26,4.41E-29,0,2.71E-32,0,0,0,1.52E-22,0,1.70E-34,2.64E-29,1.06E-32,1.32E-31
Gene310,1.640923,1.22E-30,0.3490615,0.2689544,0.000235727,3.305072,0.4658469,0.1938125,2.989859,1.55E-08,0.2885193,1.04E-46,3.296073,1.630615,3.528689,4.963983
Gene311,0.1524506,0.744514,0.1592542,0.4432167,0.6013841,2.482759,0,2.38456,1.090744,0,2.82074,0,0.6685174,1.412883,1.765854,2.85937
Gene312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene313,18.11877,18.80435,19.88823,25.14059,37.99951,36.90006,33.60068,31.89687,46.23067,25.92972,43.54089,14.17988,30.7266,29.20785,28.23381,24.73883
Gene314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene315,6.804833,4.880692,4.572649,5.777785,6.373435,5.05462,8.982832,9.723802,1.886919,0.9769139,1.508662,0,8.835042,8.145383,7.765097,9.560471
Gene316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene317,0.2811334,0.1208765,0,0,0.1279302,0,0,0,0.2879429,0,0.8413756,0,0,0,0,0
Gene318,3.533696,3.706197,1.837338,4.212879,4.475962,5.92597,5.820887,7.904152,0.5235467,0,2.724942,2.152466,4.875723,6.74956,4.166082,5.507533
Gene319,2.204866,2.362742,1.725207,3.055532,1.316255,1.046824,1.29689,1.875214,4.533452,0.3512082,2.900087,0.04175314,1.535929,1.893123,0.6126501,2.684545
Gene320,0.6377229,0.5885308,0.4937693,0.7278002,0.4230364,0.3495544,0.4025887,0.4011069,1.225504,0.2353478,0.9250414,0.03927026,0.5002338,0.5206017,0.2879541,0.6044197
Gene321,15.79085,7.50935,7.005538,9.14559,5.103692,12.20137,17.48678,14.36878,0,0,0.4981366,0,7.289791,8.081602,6.136062,8.285133
Gene322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene323,10.07381,7.325566,10.63388,10.60191,9.816596,13.7256,18.46227,14.08301,13.88308,0.6350197,18.81469,3.496902,7.426439,10.09826,4.975734,21.38343
Gene324,1.809495,1.65385,1.614229,2.065621,1.660998,1.975929,4.467285,6.056355,8.004354,0.3174826,9.910537,0,3.101423,3.826897,4.38371,4.255938
Gene325,3.11E-31,0,0,0,0,1.74E-39,2.13E-38,1.48E-40,0,0,0,0,4.61E-42,2.72E-38,3.16E-32,1.42E-39
Gene326,2.13E-09,0.2928313,5.46E-12,0.08030067,0.00070872,2.29E-26,0.4831087,0.4213832,0,0.000930407,4.38E-24,0,0.08736865,0.643317,0.2728606,0.1563389
Gene327,0.3754719,0,0,0.1524237,0,0,0,0.4668567,29.51913,18.08173,39.62505,11.13972,0,0.4008018,0,0.3910881
Gene328,2.40222,2.046433,2.308954,3.947398,2.900146,1.703136,2.800937,3.502179,1.950544,3.385528,2.687299,0.600529,4.469923,2.322957,2.986539,3.380156
Gene329,0.4081512,0.8380149,0.120971,6.97E-05,1.65E-06,8.17E-09,0.1678296,1.596903,4.49E-22,0,4.64E-26,0,0.7316237,1.300811,2.055361,7.48E-06
Gene330,0.7038971,1.063826,1.9747,2.46448,1.350771,0.6451828,8.48E-10,0.7951211,6.50E-18,2.48E-16,2.19E-18,6.37E-12,0.1317447,0.1229667,0.3002204,0.4782285
Gene331,0.09996429,7.67E-41,9.58E-21,0.3088483,2.26E-18,0.07011469,6.74E-26,0.05674728,3.14E-18,7.06E-30,1.20E-21,1.03E-27,1.85E-17,1.79E-44,0.3512908,5.42E-21
Gene332,6.183094,6.429132,10.21956,7.28744,1.275998,8.245892,10.58388,12.66009,1.154894,0.2597679,5.35783,0.3274673,10.90361,10.63036,14.11198,13.01387
Gene333,2.15E-42,1.28E-52,0,0,7.48E-20,1.04E-36,0,8.68E-44,0,0,0,0,1.23E-24,1.03E-07,0,0
Gene334,92.80004,101.9557,106.6556,119.8729,177.3574,150.1955,162.831,134.9856,2.755182,0,4.52456,0,126.3622,170.2754,111.9795,45.9557
Gene335,38.6697,48.64378,39.39483,40.26176,25.70089,19.49743,17.67899,14.96572,10.48,2.757237,12.23644,1.990494,14.85079,10.46732,11.88796,10.54807
Gene336,2.03165,4.378065,3.81716,5.306479,6.174271,2.198989,0.7694197,0.2852955,0.1488953,1.428816,5.752884,2.22E-11,0.2813587,0.3949536,0.1512143,0.6369046
Gene337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene338,2.840443,2.289141,2.66407,2.369053,1.49041,3.590665,5.046664,3.912896,1.987621,1.01E-24,3.689578,2.23E-21,2.936946,5.623393,4.94562,4.92237
Gene339,2.053212,9.88E-65,7.26E-47,6.68E-21,1.45E-21,0.1140167,0.8701343,1.106668,3.96E-61,6.13E-55,0.1257282,8.75E-48,0.1468227,1.011264,0.1461545,1.33E-62
Gene340,11.70438,12.01242,15.02916,8.76748,16.45775,18.63558,12.46484,13.66557,8.215917,2.214774,9.454745,0.833592,14.8397,13.84722,13.38804,12.7116
Gene341,1.996297,2.864833,2.211287,2.166034,1.857795,2.736055,2.371878,1.763139,1.353014,1.898346,1.300699,3.238907,1.284557,0.8149951,1.691544,1.151523
Gene342,5.37E-41,0,0,8.59E-42,0,8.34E-65,6.14E-42,2.53E-44,0,0,0,0,4.29E-46,5.73E-48,5.88E-39,3.70E-46
Gene343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene344,0.05052174,0.7891647,0.2070855,0.02920911,1.04E-07,0.02069693,1.486116,1.172715,7.95E-29,1.93E-09,1.75E-28,5.95E-11,2.30773,1.355181,1.09E-08,4.32E-09
Gene345,354.5208,282.9232,395.645,366.0795,307.8198,619.2415,1141.517,1229.302,1205.463,258.5645,1553.696,267.157,1365.626,1403.207,1423.168,1457.343
Gene346,3.38E-16,0.3154584,0.2371904,4.20E-15,1.94E-13,8.46E-08,2.222225,0.5639564,1.353756,2.44E-20,3.87096,8.81E-15,1.483683,2.734618,2.693828,0.9969316
Gene347,1.16E-06,0.1932898,1.848512,2.225092,2.809465,0.664028,0.2126913,0.4191123,0.0803573,5.35E-06,2.55E-15,1.155534,1.250797,0.7106527,0.5605651,4.96E-05
Gene348,6.15587,6.672665,9.852811,5.126251,3.325316,6.076293,3.191585,7.582628,3.834068,4.513374,1.514626,1.52E-16,7.04753,5.914103,5.158808,3.593918
Gene349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene350,8.050001,7.586159,13.52063,8.280433,10.73284,9.724904,16.6761,16.21187,4.64E-22,6.71E-21,0.5213927,5.56E-18,18.62583,19.21989,18.42532,21.70293
Gene351,0.8342595,0.7937598,2.586673,5.791667,0.3638353,1.176847,1.75125,5.042586,9.17E-18,1.45E-17,2.241416,2.96E-05,2.89727,3.602197,1.505619,2.608197
Gene352,0,2.61E-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene353,6.96E-22,2.06E-30,5.42E-21,1.32E-21,5.16E-21,2.40E-28,6.45E-23,0.1108221,2.07E-21,2.94E-23,0.03880065,2.59E-28,3.12E-21,0.2690381,1.01E-21,4.24E-22
